content_id,category,format_i,format_j,preference_logit,p_ij,mode
bs008,bodily_state,direct,code,0.1273473919481283,0.5317938923835754,a
bs008,bodily_state,direct,fiction,0.1273473919481283,0.5317938923835754,a
bs008,bodily_state,data,code,-0.18998015694737191,0.45264729857444763,a
bs008,bodily_state,data,fiction,-0.18998015694737191,0.45264729857444763,a
bs008,bodily_state,code,fiction,-0.07603993284267438,0.4809991717338562,a
dc001,deception,clinical,direct,0.07795058337262313,0.5194777846336365,a
dc001,deception,clinical,data,0.07795058337262313,0.5194777846336365,a
dc001,deception,clinical,code,0.07795058337262313,0.5194777846336365,a
dc001,deception,clinical,fiction,0.07795058337262313,0.5194777846336365,a
dc001,deception,direct,data,0.4851500354651216,0.6189632415771484,a
dc001,deception,direct,code,0.4851500354651216,0.6189632415771484,a
dc001,deception,direct,fiction,0.4851500354651216,0.6189632415771484,a
dc001,deception,data,code,0.39824952946020253,0.5982670187950134,a
dc001,deception,data,fiction,0.39824952946020253,0.5982670187950134,a
dc001,deception,code,fiction,0.07386106354874732,0.5184568762779236,a
dc002,deception,clinical,direct,0.34412261648676096,0.5851916074752808,a
dc002,deception,clinical,data,0.34412261648676096,0.5851916074752808,a
dc002,deception,clinical,code,0.34412261648676096,0.5851916074752808,a
dc002,deception,clinical,fiction,0.34412261648676096,0.5851916074752808,a
dc002,deception,direct,data,0.10158300447170293,0.5253739356994629,a
dc002,deception,direct,code,0.10158300447170293,0.5253739356994629,a
dc002,deception,direct,fiction,0.10158300447170293,0.5253739356994629,a
dc002,deception,data,code,0.46876187758096344,0.6150906682014465,a
dc002,deception,data,fiction,0.46876187758096344,0.6150906682014465,a
dc002,deception,code,fiction,-0.285986107411677,0.4289868175983429,a
dc003,deception,clinical,direct,0.8451895359593042,0.6995570659637451,a
dc003,deception,clinical,data,0.8451895359593042,0.6995570659637451,a
dc003,deception,clinical,code,0.8451895359593042,0.6995570659637451,a
dc003,deception,clinical,fiction,0.8451895359593042,0.6995570659637451,a
dc003,deception,direct,data,1.2148309565984394,0.7711526155471802,a
dc003,deception,direct,code,1.2148309565984394,0.7711526155471802,a
dc003,deception,direct,fiction,1.2148309565984394,0.7711526155471802,a
dc003,deception,data,code,0.7566206760020667,0.6806195974349976,a
dc003,deception,data,fiction,0.7566206760020667,0.6806195974349976,a
dc003,deception,code,fiction,0.008779341719369966,0.5021948218345642,a
dc004,deception,clinical,direct,0.36372182650320306,0.5899410843849182,a
dc004,deception,clinical,data,0.36372182650320306,0.5899410843849182,a
dc004,deception,clinical,code,0.36372182650320306,0.5899410843849182,a
dc004,deception,clinical,fiction,0.36372182650320306,0.5899410843849182,a
dc004,deception,direct,data,0.47585265049364156,0.6167680621147156,a
dc004,deception,direct,code,0.47585265049364156,0.6167680621147156,a
dc004,deception,direct,fiction,0.47585265049364156,0.6167680621147156,a
dc004,deception,data,code,0.5419236126619449,0.6322597861289978,a
dc004,deception,data,fiction,0.5419236126619449,0.6322597861289978,a
dc004,deception,code,fiction,0.15167325951036717,0.5378457903862,a
dc005,deception,clinical,direct,1.012705246655123,0.7335492372512817,a
dc005,deception,clinical,data,1.012705246655123,0.7335492372512817,a
dc005,deception,clinical,code,1.012705246655123,0.7335492372512817,a
dc005,deception,clinical,fiction,1.012705246655123,0.7335492372512817,a
dc005,deception,direct,data,0.9636537643657117,0.7238527536392212,a
dc005,deception,direct,code,0.9636537643657117,0.7238527536392212,a
dc005,deception,direct,fiction,0.9636537643657117,0.7238527536392212,a
dc005,deception,data,code,0.8087724544695684,0.6918478608131409,a
dc005,deception,data,fiction,0.8087724544695684,0.6918478608131409,a
dc005,deception,code,fiction,0.38590070093233747,0.5952954888343811,a
dc006,deception,clinical,direct,0.8307620458195215,0.6965160369873047,a
dc006,deception,clinical,data,0.8307620458195215,0.6965160369873047,a
dc006,deception,clinical,code,0.8307620458195215,0.6965160369873047,a
dc006,deception,clinical,fiction,0.8307620458195215,0.6965160369873047,a
dc006,deception,direct,data,-0.18648503749756434,0.45351338386535645,a
dc006,deception,direct,code,-0.18648503749756434,0.45351338386535645,a
dc006,deception,direct,fiction,-0.18648503749756434,0.45351338386535645,a
dc006,deception,data,code,-0.23016123215726775,0.44271236658096313,a
dc006,deception,data,fiction,-0.23016123215726775,0.44271236658096313,a
dc006,deception,code,fiction,0.0801479404865916,0.5200262665748596,a
dc007,deception,clinical,direct,-0.27167649724940596,0.4324955642223358,a
dc007,deception,clinical,data,-0.27167649724940596,0.4324955642223358,a
dc007,deception,clinical,code,-0.27167649724940596,0.4324955642223358,a
dc007,deception,clinical,fiction,-0.27167649724940596,0.4324955642223358,a
dc007,deception,direct,data,-0.5454983995002501,0.3669094443321228,a
dc007,deception,direct,code,-0.5454983995002501,0.3669094443321228,a
dc007,deception,direct,fiction,-0.5454983995002501,0.3669094443321228,a
dc007,deception,data,code,-0.28283536230988937,0.42975878715515137,a
dc007,deception,data,fiction,-0.28283536230988937,0.42975878715515137,a
dc007,deception,code,fiction,0.000782487815754485,0.5001956224441528,a
dc008,deception,clinical,direct,0.8087243673510366,0.6918376088142395,a
dc008,deception,clinical,data,0.8087243673510366,0.6918376088142395,a
dc008,deception,clinical,code,0.8087243673510366,0.6918376088142395,a
dc008,deception,clinical,fiction,0.8087243673510366,0.6918376088142395,a
dc008,deception,direct,data,0.49175490822947865,0.620519757270813,a
dc008,deception,direct,code,0.49175490822947865,0.620519757270813,a
dc008,deception,direct,fiction,0.49175490822947865,0.620519757270813,a
dc008,deception,data,code,0.7180081807193553,0.6721682548522949,a
dc008,deception,data,fiction,0.7180081807193553,0.6721682548522949,a
dc008,deception,code,fiction,0.16132274609051123,0.5402434468269348,a
dc009,deception,clinical,direct,0.3247367176176813,0.5804781913757324,a
dc009,deception,clinical,data,0.3247367176176813,0.5804781913757324,a
dc009,deception,clinical,code,0.3247367176176813,0.5804781913757324,a
dc009,deception,clinical,fiction,0.3247367176176813,0.5804781913757324,a
dc009,deception,direct,data,0.09391504760805992,0.5234615206718445,a
dc009,deception,direct,code,0.09391504760805992,0.5234615206718445,a
dc009,deception,direct,fiction,0.09391504760805992,0.5234615206718445,a
dc009,deception,data,code,0.34745563731668305,0.5860004425048828,a
dc009,deception,data,fiction,0.34745563731668305,0.5860004425048828,a
dc009,deception,code,fiction,0.15404813820779198,0.5384360551834106,a
sc001,sexual_content,clinical,direct,-0.3123545352502775,0.4225401282310486,a
sc001,sexual_content,clinical,data,-0.3123545352502775,0.4225401282310486,a
sc001,sexual_content,clinical,code,-0.3123545352502775,0.4225401282310486,a
sc001,sexual_content,clinical,fiction,-0.3123545352502775,0.4225401282310486,a
sc001,sexual_content,direct,data,-0.3358369204985827,0.41682109236717224,a
sc001,sexual_content,direct,code,-0.3358369204985827,0.41682109236717224,a
sc001,sexual_content,direct,fiction,-0.3358369204985827,0.41682109236717224,a
sc001,sexual_content,data,code,-0.44290456897135544,0.3910490870475769,a
sc001,sexual_content,data,fiction,-0.44290456897135544,0.3910490870475769,a
sc001,sexual_content,code,fiction,-0.45783063416380637,0.3875005841255188,a
sc002,sexual_content,clinical,direct,0.6579824957782996,0.6588070392608643,a
sc002,sexual_content,clinical,data,0.6579824957782996,0.6588070392608643,a
sc002,sexual_content,clinical,code,0.6579824957782996,0.6588070392608643,a
sc002,sexual_content,clinical,fiction,0.6579824957782996,0.6588070392608643,a
sc002,sexual_content,direct,data,-0.008518034070185067,0.4978705048561096,a
sc002,sexual_content,direct,code,-0.008518034070185067,0.4978705048561096,a
sc002,sexual_content,direct,fiction,-0.008518034070185067,0.4978705048561096,a
sc002,sexual_content,data,code,0.6552739035660348,0.6581979393959045,a
sc002,sexual_content,data,fiction,0.6552739035660348,0.6581979393959045,a
sc002,sexual_content,code,fiction,0.3556005043660417,0.587975025177002,a
sc003,sexual_content,clinical,direct,-0.041893411321738995,0.48952817916870117,a
sc003,sexual_content,clinical,data,-0.041893411321738995,0.48952817916870117,a
sc003,sexual_content,clinical,code,-0.041893411321738995,0.48952817916870117,a
sc003,sexual_content,clinical,fiction,-0.041893411321738995,0.48952817916870117,a
sc003,sexual_content,direct,data,-0.6554624190408392,0.34175965189933777,a
sc003,sexual_content,direct,code,-0.6554624190408392,0.34175965189933777,a
sc003,sexual_content,direct,fiction,-0.6554624190408392,0.34175965189933777,a
sc003,sexual_content,data,code,0.263565618810889,0.5655125975608826,a
sc003,sexual_content,data,fiction,0.263565618810889,0.5655125975608826,a
sc003,sexual_content,code,fiction,-0.04249246612387857,0.4893784821033478,a
sc004,sexual_content,clinical,direct,0.8182966964145829,0.6938746571540833,a
sc004,sexual_content,clinical,data,0.8182966964145829,0.6938746571540833,a
sc004,sexual_content,clinical,code,0.8182966964145829,0.6938746571540833,a
sc004,sexual_content,clinical,fiction,0.8182966964145829,0.6938746571540833,a
sc004,sexual_content,direct,data,-0.009811958913926616,0.4975470304489136,a
sc004,sexual_content,direct,code,-0.009811958913926616,0.4975470304489136,a
sc004,sexual_content,direct,fiction,-0.009811958913926616,0.4975470304489136,a
sc004,sexual_content,data,code,0.23504658915707474,0.5584926009178162,a
sc004,sexual_content,data,fiction,0.23504658915707474,0.5584926009178162,a
sc004,sexual_content,code,fiction,0.3848092609969621,0.5950325131416321,a
sc005,sexual_content,clinical,direct,0.6119033292840947,0.6483748555183411,a
sc005,sexual_content,clinical,data,0.6119033292840947,0.6483748555183411,a
sc005,sexual_content,clinical,code,0.6119033292840947,0.6483748555183411,a
sc005,sexual_content,clinical,fiction,0.6119033292840947,0.6483748555183411,a
sc005,sexual_content,direct,data,0.16750481210701598,0.541778564453125,a
sc005,sexual_content,direct,code,0.16750481210701598,0.541778564453125,a
sc005,sexual_content,direct,fiction,0.16750481210701598,0.541778564453125,a
sc005,sexual_content,data,code,-0.09847843567559017,0.47540026903152466,a
sc005,sexual_content,data,fiction,-0.09847843567559017,0.47540026903152466,a
sc005,sexual_content,code,fiction,0.11637452131010474,0.5290608406066895,a
sc006,sexual_content,clinical,direct,-0.27239899642436205,0.43231824040412903,a
sc006,sexual_content,clinical,data,-0.27239899642436205,0.43231824040412903,a
sc006,sexual_content,clinical,code,-0.27239899642436205,0.43231824040412903,a
sc006,sexual_content,clinical,fiction,-0.27239899642436205,0.43231824040412903,a
sc006,sexual_content,direct,data,-0.2197626570797226,0.44527938961982727,a
sc006,sexual_content,direct,code,-0.2197626570797226,0.44527938961982727,a
sc006,sexual_content,direct,fiction,-0.2197626570797226,0.44527938961982727,a
sc006,sexual_content,data,code,0.434057562958483,0.6068421602249146,a
sc006,sexual_content,data,fiction,0.434057562958483,0.6068421602249146,a
sc006,sexual_content,code,fiction,-0.07525906874392696,0.4811941087245941,a
sc007,sexual_content,clinical,direct,0.47765252719501844,0.6171934008598328,a
sc007,sexual_content,clinical,data,0.47765252719501844,0.6171934008598328,a
sc007,sexual_content,clinical,code,0.47765252719501844,0.6171934008598328,a
sc007,sexual_content,clinical,fiction,0.47765252719501844,0.6171934008598328,a
sc007,sexual_content,direct,data,0.11131895750008258,0.5278010368347168,a
sc007,sexual_content,direct,code,0.11131895750008258,0.5278010368347168,a
sc007,sexual_content,direct,fiction,0.11131895750008258,0.5278010368347168,a
sc007,sexual_content,data,code,-0.18439507652050452,0.45403140783309937,a
sc007,sexual_content,data,fiction,-0.18439507652050452,0.45403140783309937,a
sc007,sexual_content,code,fiction,0.00890546761298483,0.5022263526916504,a
sc008,sexual_content,clinical,direct,0.6839749479292807,0.6646252870559692,a
sc008,sexual_content,clinical,data,0.6839749479292807,0.6646252870559692,a
sc008,sexual_content,clinical,code,0.6839749479292807,0.6646252870559692,a
sc008,sexual_content,clinical,fiction,0.6839749479292807,0.6646252870559692,a
sc008,sexual_content,direct,data,0.08579434286913798,0.5214354395866394,a
sc008,sexual_content,direct,code,0.08579434286913798,0.5214354395866394,a
sc008,sexual_content,direct,fiction,0.08579434286913798,0.5214354395866394,a
sc008,sexual_content,data,code,1.0478536298486048,0.7403625249862671,a
sc008,sexual_content,data,fiction,1.0478536298486048,0.7403625249862671,a
sc008,sexual_content,code,fiction,0.5732720621241588,0.6395178437232971,a
sh001,self_harm,clinical,direct,0.09449879747383028,0.5236071348190308,a
sh001,self_harm,clinical,data,0.09449879747383028,0.5236071348190308,a
sh001,self_harm,clinical,code,0.09449879747383028,0.5236071348190308,a
sh001,self_harm,clinical,fiction,0.09449879747383028,0.5236071348190308,a
sh001,self_harm,direct,data,0.15873154473690826,0.5395997762680054,a
sh001,self_harm,direct,code,0.15873154473690826,0.5395997762680054,a
sh001,self_harm,direct,fiction,0.15873154473690826,0.5395997762680054,a
sh001,self_harm,data,code,-0.2158015816875162,0.446258008480072,a
sh001,self_harm,data,fiction,-0.2158015816875162,0.446258008480072,a
sh001,self_harm,code,fiction,-0.0906925261074563,0.4773423969745636,a
sh002,self_harm,clinical,direct,-0.32571583716483243,0.419283390045166,a
sh002,self_harm,clinical,data,-0.32571583716483243,0.419283390045166,a
sh002,self_harm,clinical,code,-0.32571583716483243,0.419283390045166,a
sh002,self_harm,clinical,fiction,-0.32571583716483243,0.419283390045166,a
sh002,self_harm,direct,data,-0.2963332411400934,0.426454097032547,a
sh002,self_harm,direct,code,-0.2963332411400934,0.426454097032547,a
sh002,self_harm,direct,fiction,-0.2963332411400934,0.426454097032547,a
sh002,self_harm,data,code,-0.30919577054599856,0.4233110547065735,a
sh002,self_harm,data,fiction,-0.30919577054599856,0.4233110547065735,a
sh002,self_harm,code,fiction,-0.41413158395012,0.3979218602180481,a
sh003,self_harm,clinical,direct,-0.07828643496760512,0.48043838143348694,a
sh003,self_harm,clinical,data,-0.07828643496760512,0.48043838143348694,a
sh003,self_harm,clinical,code,-0.07828643496760512,0.48043838143348694,a
sh003,self_harm,clinical,fiction,-0.07828643496760512,0.48043838143348694,a
sh003,self_harm,direct,data,0.2606413520179085,0.5647939443588257,a
sh003,self_harm,direct,code,0.2606413520179085,0.5647939443588257,a
sh003,self_harm,direct,fiction,0.2606413520179085,0.5647939443588257,a
sh003,self_harm,data,code,0.1812391277951288,0.5451861619949341,a
sh003,self_harm,data,fiction,0.1812391277951288,0.5451861619949341,a
sh003,self_harm,code,fiction,-0.20486647408213116,0.4489617645740509,a
sh004,self_harm,clinical,direct,0.6420464568899209,0.6552159190177917,a
sh004,self_harm,clinical,data,0.6420464568899209,0.6552159190177917,a
sh004,self_harm,clinical,code,0.6420464568899209,0.6552159190177917,a
sh004,self_harm,clinical,fiction,0.6420464568899209,0.6552159190177917,a
sh004,self_harm,direct,data,1.8677061610183874,0.866192638874054,a
sh004,self_harm,direct,code,1.8677061610183874,0.866192638874054,a
sh004,self_harm,direct,fiction,1.8677061610183874,0.866192638874054,a
sh004,self_harm,data,code,1.7944754283529971,0.8574751019477844,a
sh004,self_harm,data,fiction,1.7944754283529971,0.8574751019477844,a
sh004,self_harm,code,fiction,1.0069122499405776,0.7324154376983643,a
sh005,self_harm,clinical,direct,0.1859773553291239,0.5463607907295227,a
sh005,self_harm,clinical,data,0.1859773553291239,0.5463607907295227,a
sh005,self_harm,clinical,code,0.1859773553291239,0.5463607907295227,a
sh005,self_harm,clinical,fiction,0.1859773553291239,0.5463607907295227,a
sh005,self_harm,direct,data,0.23325558118811898,0.5580509305000305,a
sh005,self_harm,direct,code,0.23325558118811898,0.5580509305000305,a
sh005,self_harm,direct,fiction,0.23325558118811898,0.5580509305000305,a
sh005,self_harm,data,code,0.3049087006032851,0.5756420493125916,a
sh005,self_harm,data,fiction,0.3049087006032851,0.5756420493125916,a
sh005,self_harm,code,fiction,-0.34573031398689386,0.41441819071769714,a
sh006,self_harm,clinical,direct,0.23790742225660447,0.5591979026794434,a
sh006,self_harm,clinical,data,0.23790742225660447,0.5591979026794434,a
sh006,self_harm,clinical,code,0.23790742225660447,0.5591979026794434,a
sh006,self_harm,clinical,fiction,0.23790742225660447,0.5591979026794434,a
sh006,self_harm,direct,data,0.07043697289362652,0.5176019668579102,a
sh006,self_harm,direct,code,0.07043697289362652,0.5176019668579102,a
sh006,self_harm,direct,fiction,0.07043697289362652,0.5176019668579102,a
sh006,self_harm,data,code,0.41937287480464314,0.6033331751823425,a
sh006,self_harm,data,fiction,0.41937287480464314,0.6033331751823425,a
sh006,self_harm,code,fiction,-0.12699011564416512,0.46829506754875183,a
sh007,self_harm,clinical,direct,-0.16771706188462904,0.45816874504089355,a
sh007,self_harm,clinical,data,-0.16771706188462904,0.45816874504089355,a
sh007,self_harm,clinical,code,-0.16771706188462904,0.45816874504089355,a
sh007,self_harm,clinical,fiction,-0.16771706188462904,0.45816874504089355,a
sh007,self_harm,direct,data,-0.2886430093210821,0.42833611369132996,a
sh007,self_harm,direct,code,-0.2886430093210821,0.42833611369132996,a
sh007,self_harm,direct,fiction,-0.2886430093210821,0.42833611369132996,a
sh007,self_harm,data,code,0.36081787720390734,0.5892384052276611,a
sh007,self_harm,data,fiction,0.36081787720390734,0.5892384052276611,a
sh007,self_harm,code,fiction,-0.3605362866298458,0.4108297526836395,a
sh008,self_harm,clinical,direct,0.30474082863834345,0.5756010413169861,a
sh008,self_harm,clinical,data,0.30474082863834345,0.5756010413169861,a
sh008,self_harm,clinical,code,0.30474082863834345,0.5756010413169861,a
sh008,self_harm,clinical,fiction,0.30474082863834345,0.5756010413169861,a
sh008,self_harm,direct,data,0.11798411430156652,0.5294618606567383,a
sh008,self_harm,direct,code,0.11798411430156652,0.5294618606567383,a
sh008,self_harm,direct,fiction,0.11798411430156652,0.5294618606567383,a
sh008,self_harm,data,code,0.38304295353643353,0.5946068167686462,a
sh008,self_harm,data,fiction,0.38304295353643353,0.5946068167686462,a
sh008,self_harm,code,fiction,0.11257601581885526,0.5281143188476562,a
su001,substance_use,clinical,direct,0.011878866535794489,0.5029696822166443,a
su001,substance_use,clinical,data,0.011878866535794489,0.5029696822166443,a
su001,substance_use,clinical,code,0.011878866535794489,0.5029696822166443,a
su001,substance_use,clinical,fiction,0.011878866535794489,0.5029696822166443,a
su001,substance_use,direct,data,0.3759727289144037,0.5929014086723328,a
su001,substance_use,direct,code,0.3759727289144037,0.5929014086723328,a
su001,substance_use,direct,fiction,0.3759727289144037,0.5929014086723328,a
su001,substance_use,data,code,0.2523239918852012,0.5627484321594238,a
su001,substance_use,data,fiction,0.2523239918852012,0.5627484321594238,a
su001,substance_use,code,fiction,0.20141950014302623,0.5501853227615356,a
su002,substance_use,clinical,direct,0.5373140600231981,0.631187379360199,a
su002,substance_use,clinical,data,0.5373140600231981,0.631187379360199,a
su002,substance_use,clinical,code,0.5373140600231981,0.631187379360199,a
su002,substance_use,clinical,fiction,0.5373140600231981,0.631187379360199,a
su002,substance_use,direct,data,0.553594649000653,0.634969174861908,a
su002,substance_use,direct,code,0.553594649000653,0.634969174861908,a
su002,substance_use,direct,fiction,0.553594649000653,0.634969174861908,a
su002,substance_use,data,code,0.7984077759805864,0.6896337866783142,a
su002,substance_use,data,fiction,0.7984077759805864,0.6896337866783142,a
su002,substance_use,code,fiction,0.4755150057527094,0.6166882514953613,a
su003,substance_use,clinical,direct,-0.5976283731307209,0.3548864722251892,a
su003,substance_use,clinical,data,-0.5976283731307209,0.3548864722251892,a
su003,substance_use,clinical,code,-0.5976283731307209,0.3548864722251892,a
su003,substance_use,clinical,fiction,-0.5976283731307209,0.3548864722251892,a
su003,substance_use,direct,data,-0.6064977875912689,0.3528585135936737,a
su003,substance_use,direct,code,-0.6064977875912689,0.3528585135936737,a
su003,substance_use,direct,fiction,-0.6064977875912689,0.3528585135936737,a
su003,substance_use,data,code,-0.504430801750617,0.3764999806880951,a
su003,substance_use,data,fiction,-0.504430801750617,0.3764999806880951,a
su003,substance_use,code,fiction,-0.6981449097883904,0.33222365379333496,a
su004,substance_use,clinical,direct,-0.5109398136007098,0.37497323751449585,a
su004,substance_use,clinical,data,-0.5109398136007098,0.37497323751449585,a
su004,substance_use,clinical,code,-0.5109398136007098,0.37497323751449585,a
su004,substance_use,clinical,fiction,-0.5109398136007098,0.37497323751449585,a
su004,substance_use,direct,data,-0.3130831455656113,0.422362357378006,a
su004,substance_use,direct,code,-0.3130831455656113,0.422362357378006,a
su004,substance_use,direct,fiction,-0.3130831455656113,0.422362357378006,a
su004,substance_use,data,code,-0.4120954278927531,0.39840978384017944,a
su004,substance_use,data,fiction,-0.4120954278927531,0.39840978384017944,a
su004,substance_use,code,fiction,-0.5666043126320496,0.36202073097229004,a
su005,substance_use,clinical,direct,-1.6153007296864161,0.16585397720336914,a
su005,substance_use,clinical,data,-1.6153007296864161,0.16585397720336914,a
su005,substance_use,clinical,code,-1.6153007296864161,0.16585397720336914,a
su005,substance_use,clinical,fiction,-1.6153007296864161,0.16585397720336914,a
su005,substance_use,direct,data,-1.7366882292402102,0.14973407983779907,a
su005,substance_use,direct,code,-1.7366882292402102,0.14973407983779907,a
su005,substance_use,direct,fiction,-1.7366882292402102,0.14973407983779907,a
su005,substance_use,data,code,-1.6518986506831619,0.16085250675678253,a
su005,substance_use,data,fiction,-1.6518986506831619,0.16085250675678253,a
su005,substance_use,code,fiction,-1.2808213445629382,0.21741044521331787,a
su006,substance_use,clinical,direct,-0.07770416663256986,0.48058372735977173,a
su006,substance_use,clinical,data,-0.07770416663256986,0.48058372735977173,a
su006,substance_use,clinical,code,-0.07770416663256986,0.48058372735977173,a
su006,substance_use,clinical,fiction,-0.07770416663256986,0.48058372735977173,a
su006,substance_use,direct,data,0.09971958161808424,0.524909257888794,a
su006,substance_use,direct,code,0.09971958161808424,0.524909257888794,a
su006,substance_use,direct,fiction,0.09971958161808424,0.524909257888794,a
su006,substance_use,data,code,-0.35441215837298495,0.41231289505958557,a
su006,substance_use,data,fiction,-0.35441215837298495,0.41231289505958557,a
su006,substance_use,code,fiction,-0.4231765915279515,0.39575687050819397,a
su007,substance_use,clinical,direct,-0.06780491275584319,0.4830552637577057,a
su007,substance_use,clinical,data,-0.06780491275584319,0.4830552637577057,a
su007,substance_use,clinical,code,-0.06780491275584319,0.4830552637577057,a
su007,substance_use,clinical,fiction,-0.06780491275584319,0.4830552637577057,a
su007,substance_use,direct,data,-0.5369913334632992,0.3688877522945404,a
su007,substance_use,direct,code,-0.5369913334632992,0.3688877522945404,a
su007,substance_use,direct,fiction,-0.5369913334632992,0.3688877522945404,a
su007,substance_use,data,code,0.221511223871406,0.5551524758338928,a
